	chapter	tokens
115086	12	through
115087	12	the
115088	12	grace
115089	12	given
115090	12	unto
115091	12	me
115092	12	to
115093	12	every
115094	12	man
115095	12	that
115096	12	is
115097	12	among
115098	12	you
115099	12	not
115100	12	to
115101	12	think
115102	12	of
115103	12	himself
115104	12	more
115105	12	highly
115106	12	than
115107	12	he
115108	12	ought
115109	12	to
115110	12	think
115111	12	but
115112	12	to
115113	12	think
115114	12	soberly
115115	12	according
115116	12	as
115117	12	god
115118	12	hath
115119	12	dealt
115120	12	to
115121	12	every
115122	12	man
115123	12	the
115124	12	measure
115125	12	of
115126	12	faith
115127	12	for
115128	12	as
115129	12	we
115130	12	have
115131	12	many
115132	12	members
115133	12	in
115134	12	one
115135	12	body
115136	12	and
115137	12	all
115138	12	members
115139	12	have
115140	12	not
115141	12	the
115142	12	same
115143	12	office
115144	12	so
115145	12	we
115146	12	being
115147	12	many
115148	12	are
115149	12	one
115150	12	body
115151	12	in
115152	12	christ
115153	12	and
115154	12	every
115155	12	one
115156	12	members
115157	12	one
115158	12	of
115159	12	another
115160	12	having
115161	12	then
115162	12	gifts
115163	12	differing
115164	12	according
115165	12	to
115166	12	the
115167	12	grace
115168	12	that
115169	12	is
115170	12	given
115171	12	to
115172	12	us
115173	12	whether
115174	12	prophecy
115175	12	let
115176	12	us
115177	12	prophesy
115178	12	according
115179	12	to
115180	12	the
115181	12	proportion
115182	12	of
115183	12	faith
115184	12	or
115185	12	ministry
115186	12	let
115187	12	us
115188	12	wait
115189	12	on
115190	12	our
115191	12	ministering
115192	12	or
115193	12	he
115194	12	that
115195	12	teacheth
115196	12	on
115197	12	teaching
115198	12	or
115199	12	he
115200	12	that
115201	12	exhorteth
115202	12	on
115203	12	exhortation
115204	12	he
115205	12	that
115206	12	giveth
115207	12	let
115208	12	him
115209	12	do
115210	12	it
115211	12	with
115212	12	simplicity
115213	12	he
115214	12	that
115215	12	ruleth
115216	12	with
115217	12	diligence
115218	12	he
115219	12	that
115220	12	sheweth
115221	12	mercy
115222	12	with
115223	12	cheerfulness
115224	12	let
115225	12	love
115226	12	be
115227	12	without
115228	12	dissimulation
115229	12	abhor
115230	12	that
115231	12	which
115232	12	is
115233	12	evil
115234	12	cleave
115235	12	to
115236	12	that
115237	12	which
115238	12	is
115239	12	good
115240	12	be
115241	12	kindly
115242	12	affectioned
115243	12	one
115244	12	to
115245	12	another
115246	12	with
115247	12	brotherly
115248	12	love
115249	12	in
115250	12	honour
115251	12	preferring
115252	12	one
115253	12	another
115254	12	not
115255	12	slothful
115256	12	in
115257	12	business
115258	12	fervent
115259	12	in
115260	12	spirit
115261	12	serving
115262	12	the
115263	12	lord
115264	12	rejoicing
115265	12	in
115266	12	hope
115267	12	patient
115268	12	in
115269	12	tribulation
115270	12	continuing
115271	12	instant
115272	12	in
115273	12	prayer
115274	12	distributing
115275	12	to
115276	12	the
115277	12	necessity
115278	12	of
115279	12	saints
115280	12	given
115281	12	to
115282	12	hospitality
115283	12	bless
115284	12	them
115285	12	which
115286	12	persecute
115287	12	you
115288	12	bless
115289	12	and
115290	12	curse
115291	12	not
115292	12	rejoice
115293	12	with
115294	12	them
115295	12	that
115296	12	do
115297	12	rejoice
115298	12	and
115299	12	weep
115300	12	with
115301	12	them
115302	12	that
115303	12	weep
115304	12	be
115305	12	of
115306	12	the
115307	12	same
115308	12	mind
115309	12	one
115310	12	toward
115311	12	another
115312	12	mind
115313	12	not
115314	12	high
115315	12	things
115316	12	but
115317	12	condescend
115318	12	to
115319	12	men
115320	12	of
115321	12	low
115322	12	estate
115323	12	be
115324	12	not
115325	12	wise
115326	12	in
115327	12	your
115328	12	own
115329	12	conceits
115330	12	recompense
115331	12	to
115332	12	no
115333	12	man
115334	12	evil
115335	12	for
115336	12	evil
115337	12	provide
115338	12	things
115339	12	honest
115340	12	in
115341	12	the
115342	12	sight
115343	12	of
115344	12	all
115345	12	men
115346	12	if
115347	12	it
115348	12	be
115349	12	possible
115350	12	as
115351	12	much
115352	12	as
115353	12	lieth
115354	12	in
115355	12	you
115356	12	live
115357	12	peaceably
115358	12	with
115359	12	all
115360	12	men
115361	12	dearly
115362	12	beloved
115363	12	avenge
115364	12	not
115365	12	yourselves
115366	12	but
115367	12	rather
115368	12	give
115369	12	place
115370	12	unto
115371	12	wrath
115372	12	for
115373	12	it
115374	12	is
115375	12	written
115376	12	vengeance
115377	12	is
115378	12	mine
115379	12	i
115380	12	will
115381	12	repay
115382	12	saith
115383	12	the
115384	12	lord
115385	12	therefore
115386	12	if
115387	12	thine
115388	12	enemy
115389	12	hunger
115390	12	feed
115391	12	him
115392	12	if
115393	12	he
115394	12	thirst
115395	12	give
115396	12	him
115397	12	drink
115398	12	for
115399	12	in
115400	12	so
115401	12	doing
115402	12	thou
115403	12	shalt
115404	12	heap
115405	12	coals
115406	12	of
115407	12	fire
115408	12	on
115409	12	his
115410	12	head
115411	12	be
115412	12	not
115413	12	overcome
115414	12	of
115415	12	evil
115416	12	but
115417	12	overcome
115418	12	evil
115419	12	with
115420	12	good
115421	13	let
115422	13	every
115423	13	soul
115424	13	be
115425	13	subject
115426	13	unto
115427	13	the
115428	13	higher
115429	13	powers
115430	13	for
115431	13	there
115432	13	is
115433	13	no
115434	13	power
115435	13	but
115436	13	of
115437	13	god
115438	13	the
115439	13	powers
115440	13	that
115441	13	be
115442	13	are
115443	13	ordained
115444	13	of
115445	13	god
115446	13	whosoever
115447	13	therefore
115448	13	resisteth
115449	13	the
115450	13	power
115451	13	resisteth
115452	13	the
115453	13	ordinance
115454	13	of
115455	13	god
115456	13	and
115457	13	they
115458	13	that
115459	13	resist
115460	13	shall
115461	13	receive
115462	13	to
115463	13	themselves
115464	13	damnation
115465	13	for
115466	13	rulers
115467	13	are
115468	13	not
115469	13	a
115470	13	terror
115471	13	to
115472	13	good
115473	13	works
115474	13	but
115475	13	to
115476	13	the
115477	13	evil
115478	13	wilt
115479	13	thou
115480	13	then
115481	13	not
115482	13	be
115483	13	afraid
115484	13	of
115485	13	the
115486	13	power
115487	13	do
115488	13	that
115489	13	which
115490	13	is
115491	13	good
115492	13	and
115493	13	thou
115494	13	shalt
115495	13	have
115496	13	praise
115497	13	of
115498	13	the
115499	13	same
115500	13	for
115501	13	he
115502	13	is
115503	13	the
115504	13	minister
115505	13	of
115506	13	god
115507	13	to
115508	13	thee
115509	13	for
115510	13	good
115511	13	but
115512	13	if
115513	13	thou
115514	13	do
115515	13	that
115516	13	which
115517	13	is
115518	13	evil
115519	13	be
115520	13	afraid
115521	13	for
115522	13	he
115523	13	beareth
115524	13	not
115525	13	the
115526	13	sword
115527	13	in
115528	13	vain
115529	13	for
115530	13	he
115531	13	is
115532	13	the
115533	13	minister
115534	13	of
115535	13	god
115536	13	a
115537	13	revenger
115538	13	to
115539	13	execute
115540	13	wrath
115541	13	upon
115542	13	him
115543	13	that
115544	13	doeth
115545	13	evil
115546	13	wherefore
115547	13	ye
115548	13	must
115549	13	needs
115550	13	be
115551	13	subject
115552	13	not
115553	13	only
115554	13	for
115555	13	wrath
115556	13	but
115557	13	also
115558	13	for
115559	13	conscience
115560	13	sake
115561	13	for
115562	13	for
115563	13	this
115564	13	cause
115565	13	pay
115566	13	ye
115567	13	tribute
115568	13	also
115569	13	for
115570	13	they
115571	13	are
115572	13	god's
115573	13	ministers
115574	13	attending
115575	13	continually
115576	13	upon
115577	13	this
115578	13	very
115579	13	thing
115580	13	render
115581	13	therefore
115582	13	to
115583	13	all
115584	13	their
115585	13	dues
115586	13	tribute
115587	13	to
115588	13	whom
115589	13	tribute
115590	13	is
115591	13	due
115592	13	custom
115593	13	to
115594	13	whom
115595	13	custom
115596	13	fear
115597	13	to
115598	13	whom
115599	13	fear
115600	13	honour
115601	13	to
115602	13	whom
115603	13	honour
115604	13	owe
115605	13	no
115606	13	man
115607	13	any
115608	13	thing
115609	13	but
115610	13	to
115611	13	love
115612	13	one
115613	13	another
115614	13	for
115615	13	he
115616	13	that
115617	13	loveth
115618	13	another
115619	13	hath
115620	13	fulfilled
115621	13	the
115622	13	law
115623	13	for
115624	13	this
115625	13	thou
115626	13	shalt
115627	13	not
115628	13	commit
115629	13	adultery
115630	13	thou
115631	13	shalt
115632	13	not
115633	13	kill
115634	13	thou
115635	13	shalt
115636	13	not
115637	13	steal
115638	13	thou
115639	13	shalt
115640	13	not
115641	13	bear
115642	13	false
115643	13	witness
115644	13	thou
115645	13	shalt
115646	13	not
115647	13	covet
115648	13	and
115649	13	if
115650	13	there
115651	13	be
115652	13	any
115653	13	other
115654	13	commandment
115655	13	it
115656	13	is
115657	13	briefly
115658	13	comprehended
115659	13	in
115660	13	this
115661	13	saying
115662	13	namely
115663	13	thou
115664	13	shalt
115665	13	love
115666	13	thy
115667	13	neighbour
115668	13	as
115669	13	thyself
115670	13	love
115671	13	worketh
115672	13	no
115673	13	ill
115674	13	to
115675	13	his
115676	13	neighbour
115677	13	therefore
115678	13	love
115679	13	is
115680	13	the
115681	13	fulfilling
115682	13	of
115683	13	the
115684	13	law
115685	13	and
115686	13	that
115687	13	knowing
115688	13	the
115689	13	time
115690	13	that
115691	13	now
115692	13	it
115693	13	is
115694	13	high
115695	13	time
115696	13	to
115697	13	awake
115698	13	out
115699	13	of
115700	13	sleep
115701	13	for
115702	13	now
115703	13	is
115704	13	our
115705	13	salvation
115706	13	nearer
115707	13	than
115708	13	when
115709	13	we
115710	13	believed
115711	13	the
115712	13	night
115713	13	is
115714	13	far
115715	13	spent
115716	13	the
115717	13	day
115718	13	is
115719	13	at
115720	13	hand
115721	13	let
115722	13	us
115723	13	therefore
115724	13	cast
115725	13	off
115726	13	the
115727	13	works
115728	13	of
115729	13	darkness
115730	13	and
115731	13	let
115732	13	us
115733	13	put
115734	13	on
115735	13	the
115736	13	armour
115737	13	of
115738	13	light
115739	13	let
115740	13	us
115741	13	walk
115742	13	honestly
115743	13	as
115744	13	in
115745	13	the
115746	13	day
115747	13	not
115748	13	in
115749	13	rioting
115750	13	and
115751	13	drunkenness
115752	13	not
115753	13	in
115754	13	chambering
115755	13	and
115756	13	wantonness
115757	13	not
115758	13	in
115759	13	strife
115760	13	and
115761	13	envying
115762	13	but
115763	13	put
115764	13	ye
115765	13	on
115766	13	the
115767	13	lord
115768	13	jesus
115769	13	christ
115770	13	and
115771	13	make
115772	13	not
115773	13	provision
115774	13	for
115775	13	the
115776	13	flesh
115777	13	to
115778	13	fulfil
115779	13	the
115780	13	lusts
115781	13	thereof
115782	14	him
115783	14	that
115784	14	is
115785	14	weak
115786	14	in
115787	14	the
115788	14	faith
115789	14	receive
115790	14	ye
115791	14	but
115792	14	not
115793	14	to
115794	14	doubtful
115795	14	disputations
115796	14	for
115797	14	one
115798	14	believeth
115799	14	that
115800	14	he
115801	14	may
115802	14	eat
115803	14	all
115804	14	things
115805	14	another
115806	14	who
115807	14	is
115808	14	weak
115809	14	eateth
115810	14	herbs
115811	14	let
115812	14	not
115813	14	him
115814	14	that
115815	14	eateth
115816	14	despise
115817	14	him
115818	14	that
115819	14	eateth
115820	14	not
115821	14	and
115822	14	let
115823	14	not
115824	14	him
115825	14	which
115826	14	eateth
115827	14	not
115828	14	judge
115829	14	him
115830	14	that
115831	14	eateth
115832	14	for
115833	14	god
115834	14	hath
115835	14	received
115836	14	him
115837	14	who
115838	14	art
115839	14	thou
115840	14	that
115841	14	judgest
115842	14	another
115843	14	man's
115844	14	servant
115845	14	to
115846	14	his
115847	14	own
115848	14	master
115849	14	he
115850	14	standeth
115851	14	or
115852	14	falleth
115853	14	yea
115854	14	he
115855	14	shall
115856	14	be
115857	14	holden
115858	14	up
115859	14	for
115860	14	god
115861	14	is
115862	14	able
115863	14	to
115864	14	make
115865	14	him
115866	14	stand
115867	14	one
115868	14	man
115869	14	esteemeth
115870	14	one
115871	14	day
115872	14	above
115873	14	another
115874	14	another
115875	14	esteemeth
115876	14	every
115877	14	day
115878	14	alike
115879	14	let
115880	14	every
115881	14	man
115882	14	be
115883	14	fully
115884	14	persuaded
115885	14	in
115886	14	his
115887	14	own
115888	14	mind
115889	14	he
115890	14	that
115891	14	regardeth
115892	14	the
115893	14	day
115894	14	regardeth
115895	14	it
115896	14	unto
115897	14	the
115898	14	lord
115899	14	and
115900	14	he
115901	14	that
115902	14	regardeth
115903	14	not
115904	14	the
115905	14	day
115906	14	to
115907	14	the
115908	14	lord
115909	14	he
115910	14	doth
115911	14	not
115912	14	regard
115913	14	it
115914	14	he
115915	14	that
115916	14	eateth
115917	14	eateth
115918	14	to
115919	14	the
115920	14	lord
115921	14	for
115922	14	he
115923	14	giveth
115924	14	god
115925	14	thanks
115926	14	and
115927	14	he
115928	14	that
115929	14	eateth
115930	14	not
115931	14	to
115932	14	the
115933	14	lord
115934	14	he
115935	14	eateth
115936	14	not
115937	14	and
115938	14	giveth
115939	14	god
115940	14	thanks
115941	14	for
115942	14	none
115943	14	of
115944	14	us
115945	14	liveth
115946	14	to
115947	14	himself
115948	14	and
115949	14	no
115950	14	man
115951	14	dieth
115952	14	to
115953	14	himself
115954	14	for
115955	14	whether
115956	14	we
115957	14	live
115958	14	we
115959	14	live
115960	14	unto
115961	14	the
115962	14	lord
115963	14	and
115964	14	whether
115965	14	we
115966	14	die
115967	14	we
115968	14	die
115969	14	unto
115970	14	the
115971	14	lord
115972	14	whether
115973	14	we
115974	14	live
115975	14	therefore
115976	14	or
115977	14	die
115978	14	we
115979	14	are
115980	14	the
115981	14	lords
115982	14	for
115983	14	to
115984	14	this
115985	14	end
115986	14	christ
115987	14	both
115988	14	died
115989	14	and
115990	14	rose
115991	14	and
115992	14	revived
115993	14	that
115994	14	he
115995	14	might
115996	14	be
115997	14	lord
115998	14	both
115999	14	of
116000	14	the
116001	14	dead
116002	14	and
116003	14	living
116004	14	but
116005	14	why
116006	14	dost
116007	14	thou
116008	14	judge
116009	14	thy
116010	14	brother
116011	14	or
116012	14	why
116013	14	dost
116014	14	thou
116015	14	set
116016	14	at
116017	14	nought
116018	14	thy
116019	14	brother
116020	14	for
116021	14	we
116022	14	shall
116023	14	all
116024	14	stand
116025	14	before
116026	14	the
116027	14	judgment
116028	14	seat
116029	14	of
116030	14	christ
116031	14	for
116032	14	it
116033	14	is
116034	14	written
116035	14	as
116036	14	i
116037	14	live
116038	14	saith
116039	14	the
116040	14	lord
116041	14	every
116042	14	knee
116043	14	shall
116044	14	bow
116045	14	to
116046	14	me
116047	14	and
116048	14	every
116049	14	tongue
116050	14	shall
116051	14	confess
116052	14	to
116053	14	god
116054	14	so
116055	14	then
116056	14	every
116057	14	one
116058	14	of
116059	14	us
116060	14	shall
116061	14	give
116062	14	account
116063	14	of
116064	14	himself
116065	14	to
116066	14	god
116067	14	let
116068	14	us
116069	14	not
116070	14	therefore
116071	14	judge
116072	14	one
116073	14	another
116074	14	any
116075	14	more
116076	14	but
116077	14	judge
116078	14	this
116079	14	rather
116080	14	that
116081	14	no
116082	14	man
116083	14	put
116084	14	a
116085	14	stumblingblock
116086	14	or
116087	14	an
116088	14	occasion
116089	14	to
116090	14	fall
116091	14	in
116092	14	his
116093	14	brother's
116094	14	way
116095	14	i
116096	14	know
116097	14	and
116098	14	am
116099	14	persuaded
116100	14	by
116101	14	the
116102	14	lord
116103	14	jesus
116104	14	that
116105	14	there
116106	14	is
116107	14	nothing
116108	14	unclean
116109	14	of
116110	14	itself
116111	14	but
116112	14	to
116113	14	him
116114	14	that
116115	14	esteemeth
116116	14	any
116117	14	thing
116118	14	to
116119	14	be
116120	14	unclean
116121	14	to
116122	14	him
116123	14	it
116124	14	is
116125	14	unclean
116126	14	but
116127	14	if
116128	14	thy
116129	14	brother
116130	14	be
116131	14	grieved
116132	14	with
116133	14	thy
116134	14	meat
116135	14	now
116136	14	walkest
116137	14	thou
116138	14	not
116139	14	charitably
116140	14	destroy
116141	14	not
116142	14	him
116143	14	with
116144	14	thy
116145	14	meat
116146	14	for
116147	14	whom
116148	14	christ
116149	14	died
116150	14	let
116151	14	not
116152	14	then
116153	14	your
116154	14	good
116155	14	be
116156	14	evil
116157	14	spoken
116158	14	of
116159	14	for
116160	14	the
116161	14	kingdom
116162	14	of
116163	14	god
116164	14	is
116165	14	not
116166	14	meat
116167	14	and
116168	14	drink
116169	14	but
116170	14	righteousness
116171	14	and
116172	14	peace
116173	14	and
116174	14	joy
116175	14	in
116176	14	the
116177	14	holy
116178	14	ghost
116179	14	for
116180	14	he
116181	14	that
116182	14	in
116183	14	these
116184	14	things
116185	14	serveth
116186	14	christ
116187	14	is
116188	14	acceptable
116189	14	to
116190	14	god
116191	14	and
